V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
14,5,13,7,20,8,7,26,6,6,3,1,5,4,24,7,4,13,12,2,1,9,3,12,33,7,14,10,8,13,32,11,9,15,3,12,11,4,1,7,32,12,23,6,7,4,9,4,9,14
4,9,10,5,14,9,7,36,9,14,6,1,11,11,28,12,11,12,5,9,2,7,26,15,16,4,11,11,3,5,27,2,4,20,12,7,8,12,3,3,14,12,13,40,4,11,3,11,5,12
1,10,3,1,28,3,3,26,1,24,1,1,8,3,27,10,11,12,7,3,8,10,12,29,9,3,16,3,6,12,14,3,1,35,11,9,7,11,11,1,3,10,22,5,11,1,3,3,12,9
13,12,10,4,13,9,6,5,8,12,5,4,4,6,26,4,10,3,15,4,1,14,11,19,6,1,12,7,2,5,13,10,9,27,4,9,7,1,8,3,30,9,22,15,6,8,3,1,11,11
7,3,6,5,3,11,6,25,7,23,5,10,8,5,20,4,1,1,15,14,4,12,18,40,37,11,3,7,5,12,20,14,14,17,2,2,10,15,3,9,25,14,38,28,13,7,1,12,9,34
18,8,12,2,16,5,11,2,12,27,1,3,8,15,16,11,17,6,12,10,1,3,6,7,20,5,14,7,7,15,18,12,13,29,2,8,13,7,2,13,25,16,36,18,12,9,6,11,7,20
3,1,8,3,26,5,13,25,14,11,6,7,1,4,29,9,10,4,11,2,1,15,29,11,30,12,13,15,7,13,13,14,2,16,13,4,5,10,5,4,35,2,15,3,8,13,3,7,3,7
4,9,4,7,39,9,6,31,4,11,3,4,5,4,4,9,10,3,4,4,1,12,11,12,15,1,4,7,2,5,13,10,9,35,4,9,6,1,8,3,4,4,23,1,10,8,6,6,4,11
15,6,2,5,12,10,10,19,5,6,3,10,6,6,38,10,4,4,4,6,2,5,19,6,21,2,11,6,7,10,27,8,7,16,7,12,8,5,5,5,13,6,37,6,5,10,4,4,2,10
4,5,13,8,19,9,2,17,5,6,4,7,3,3,38,8,9,5,4,4,10,8,15,12,30,2,11,10,7,9,23,11,7,30,11,9,6,5,8,7,18,2,16,40,6,11,4,8,2,13
4,2,10,4,13,1,8,11,6,33,3,1,11,7,26,10,12,8,5,4,1,14,28,5,24,8,9,10,8,9,22,2,5,21,10,5,7,1,10,8,28,2,24,4,9,10,6,2,2,28
3,1,8,3,3,5,13,12,14,11,5,8,1,4,29,4,10,13,15,2,4,11,29,30,30,12,13,9,7,6,13,14,2,16,13,4,5,10,5,4,30,2,15,3,8,8,3,1,3,7
6,8,12,7,12,5,13,2,6,23,1,3,8,10,26,13,17,6,1,5,1,6,6,2,12,1,1,7,7,7,31,6,13,7,11,10,6,8,9,13,35,16,27,18,5,11,6,1,11,10
15,11,7,3,27,1,8,30,8,6,8,2,6,6,36,11,12,4,5,14,1,15,19,25,30,12,11,15,3,13,33,5,5,16,7,5,13,2,10,5,30,10,17,4,17,11,6,2,11,33
16,15,3,5,3,14,13,23,1,25,7,13,9,13,25,1,7,12,11,13,2,6,27,23,26,5,12,14,7,13,25,12,3,22,3,6,2,6,6,2,35,7,22,21,3,2,3,2,10,6
15,15,2,4,37,6,11,19,5,16,2,10,4,2,23,9,4,4,15,6,8,12,17,32,19,1,5,6,8,8,19,15,9,24,12,9,1,10,8,5,18,15,40,6,5,1,9,10,2,15
5,2,9,1,10,1,9,23,4,26,6,11,5,12,4,9,13,10,14,2,7,6,4,10,4,6,4,8,2,9,23,7,2,6,12,8,13,7,8,4,6,2,9,25,14,14,5,6,5,4
3,2,10,3,14,15,8,37,7,5,6,13,11,14,13,12,2,8,5,11,8,11,38,15,32,12,9,7,3,10,35,8,5,10,12,15,11,7,10,3,7,3,13,40,1,11,8,12,7,39
12,16,16,5,29,13,11,31,7,19,7,10,3,10,34,10,9,6,6,10,7,12,16,32,21,1,15,13,8,11,20,8,1,36,15,13,3,15,10,6,20,14,17,17,13,6,8,2,12,25
14,11,14,1,21,8,10,26,1,15,1,1,5,1,24,2,4,13,6,8,6,9,3,18,24,9,16,6,7,8,32,13,1,15,8,1,3,5,11,10,28,13,17,39,7,2,9,1,5,24
12,14,6,7,33,1,5,3,14,9,1,11,1,12,18,8,8,6,11,3,7,9,24,34,21,1,15,8,8,3,21,15,1,18,2,9,5,11,13,12,1,5,21,4,3,3,2,13,6,21
10,11,9,3,11,8,10,30,14,6,7,2,9,5,22,10,12,11,13,2,2,9,26,6,12,12,3,10,8,12,15,2,8,16,4,8,8,6,6,5,2,13,30,37,5,9,3,2,2,36
4,16,9,4,38,9,3,12,5,19,7,6,3,13,36,12,11,4,8,10,5,5,28,20,24,10,7,9,3,5,34,12,10,35,13,1,8,3,3,1,14,2,3,16,12,1,8,14,10,39
10,15,11,4,37,9,3,10,2,26,7,11,6,12,19,3,15,1,14,4,5,7,22,16,18,8,10,10,7,9,22,15,7,26,5,1,13,5,8,8,19,10,14,32,16,6,8,9,3,17
5,4,6,7,16,9,9,28,13,23,6,7,8,12,30,9,8,5,2,10,4,5,20,22,35,1,12,2,3,9,6,11,2,6,13,14,8,7,10,3,6,7,6,12,15,6,3,6,10,38
4,14,1,2,14,6,3,7,5,5,7,6,11,2,37,12,10,12,11,13,3,12,33,20,5,2,7,9,3,15,34,3,7,19,13,7,13,8,3,9,19,15,32,31,12,2,3,14,3,31
4,6,6,3,14,3,2,38,5,6,3,7,6,12,31,3,15,5,11,6,2,4,19,4,7,2,13,9,4,7,5,3,3,2,5,5,4,14,6,4,13,6,7,30,5,12,1,3,7,6
9,8,16,6,32,9,1,30,13,30,7,6,3,10,31,5,2,13,3,3,9,8,35,38,15,10,10,11,2,9,23,13,1,28,7,11,7,8,4,9,27,8,29,31,15,8,9,13,5,31
5,13,10,6,28,11,13,38,5,14,6,5,10,7,20,11,11,1,7,7,5,13,18,37,38,11,6,16,1,12,30,14,6,25,10,6,6,10,3,2,5,2,15,5,14,3,9,14,1,27
12,3,15,5,25,8,6,30,11,17,5,10,7,5,12,10,8,5,13,6,2,9,26,32,20,9,15,6,4,11,7,5,8,8,2,13,12,11,6,6,34,6,4,39,5,5,2,12,8,8
3,2,8,7,5,5,3,14,7,11,5,6,1,15,29,12,13,4,11,9,4,6,8,4,14,2,12,9,3,15,24,12,11,2,16,7,5,11,9,1,14,2,15,29,15,7,7,4,6,3
3,3,11,4,3,4,3,2,4,36,1,3,7,13,36,1,8,8,1,3,7,1,3,36,35,8,3,11,1,3,11,12,3,36,5,1,3,3,3,1,3,3,7,34,16,3,3,7,3,33
2,2,14,1,24,8,4,11,1,25,4,6,10,2,19,4,13,2,2,3,2,12,30,23,2,2,6,10,6,7,7,6,4,3,7,2,10,11,3,6,20,6,12,34,12,13,1,8,9,2
10,1,7,4,18,13,2,10,2,10,8,9,6,14,15,8,8,8,9,10,5,8,13,21,18,7,8,4,4,9,10,15,5,1,9,3,12,10,7,7,10,1,25,8,6,13,5,5,3,2
3,3,8,7,3,8,2,14,7,32,5,8,6,4,20,4,13,13,5,14,4,11,16,19,29,12,10,9,7,6,24,16,5,2,13,10,8,11,9,4,6,2,15,29,15,8,3,1,4,25
15,15,6,5,27,9,2,15,5,35,7,13,5,3,36,2,6,12,9,8,9,8,11,27,19,10,16,6,5,8,4,15,12,35,16,10,3,9,9,1,18,8,16,21,7,3,9,4,5,37
9,16,9,1,25,9,2,31,5,27,9,12,10,1,11,2,14,13,9,10,6,9,15,32,19,12,17,13,2,8,26,13,2,15,7,4,9,9,1,10,34,13,14,39,13,9,8,7,2,24
17,8,16,6,24,8,1,22,13,14,7,1,11,16,31,12,4,13,3,9,7,9,28,8,15,10,10,2,8,9,23,11,1,28,7,11,2,8,2,6,27,8,24,31,1,8,9,13,6,31
13,10,14,4,32,15,7,20,8,28,8,6,8,10,14,11,17,2,5,1,9,10,14,38,5,1,4,11,4,4,33,3,4,12,13,2,7,11,11,8,27,9,12,35,4,6,5,5,12,33
9,8,1,5,25,7,9,6,5,9,3,10,6,1,31,10,9,6,6,10,4,1,12,6,21,9,12,6,3,8,34,8,9,32,13,12,7,9,1,4,18,4,24,37,5,10,4,2,8,38
5,16,4,5,8,13,9,28,4,22,5,10,1,5,21,3,1,2,9,12,5,8,34,14,38,5,8,7,5,2,7,9,14,8,2,9,2,11,6,11,10,3,4,7,10,5,4,6,6,29
17,11,7,4,20,6,7,6,13,14,1,2,3,2,33,3,2,6,13,13,2,2,2,33,33,7,10,16,8,2,10,11,10,22,2,12,4,3,13,12,29,12,11,36,12,11,6,7,3,14
9,5,12,5,37,14,12,8,4,16,5,10,6,5,39,4,13,13,4,14,4,12,17,40,37,11,10,11,7,9,20,16,14,23,14,13,11,5,8,9,25,8,38,25,15,9,9,13,9,16
13,2,14,4,34,4,1,25,4,14,8,12,11,6,29,1,14,8,8,9,5,8,27,10,39,8,5,10,7,15,26,9,11,20,1,12,5,6,5,10,23,9,34,14,4,10,5,7,10,35
9,9,1,5,5,10,10,6,6,38,7,1,6,1,6,3,2,6,2,5,7,2,12,5,6,5,5,6,5,10,34,8,3,32,3,12,10,8,2,4,8,4,24,9,5,10,4,2,6,39
13,4,12,5,11,9,3,20,5,23,7,6,1,13,12,12,11,2,11,13,2,1,34,23,31,2,12,9,3,6,34,3,10,14,13,1,8,11,3,1,35,9,22,5,12,14,3,14,10,38
3,10,14,1,23,14,3,19,3,18,8,11,3,12,30,11,3,5,6,3,4,12,22,3,26,3,15,8,6,11,20,3,3,19,12,1,1,7,11,6,19,4,17,4,3,12,8,3,6,21
3,4,4,4,7,10,3,36,12,20,5,8,9,2,16,3,9,1,11,7,6,3,31,4,9,1,12,14,3,10,24,4,5,25,5,10,3,4,9,1,17,5,22,29,9,1,9,4,4,9
4,14,2,4,31,3,11,21,11,24,1,5,7,2,27,4,11,8,7,3,1,6,33,5,31,8,16,9,6,4,5,1,7,8,5,15,10,12,8,4,5,5,28,11,16,14,1,1,9,31
15,10,4,2,8,15,7,9,8,26,7,8,8,8,35,5,7,5,10,11,2,1,10,25,9,1,2,9,2,10,33,4,6,25,11,11,2,4,12,1,22,10,8,2,14,1,5,12,12,9
7,13,11,6,28,11,13,38,4,19,5,5,10,8,20,11,2,1,8,3,7,13,35,26,38,11,13,16,4,10,30,6,6,25,16,1,3,10,3,2,5,3,15,2,14,3,1,3,5,27
11,1,10,2,18,2,7,12,11,14,5,8,10,8,21,9,7,7,9,13,5,5,13,13,12,7,2,9,2,15,26,10,9,20,9,11,2,4,5,10,21,5,1,24,6,9,5,6,3,9
14,3,4,3,3,10,6,14,7,23,5,10,8,5,20,10,1,2,13,14,4,12,16,40,20,11,3,7,5,12,20,14,14,3,2,13,6,15,6,13,20,3,38,3,13,7,8,12,9,3
10,8,16,4,38,8,7,14,2,30,8,2,3,5,30,11,2,6,15,14,9,12,2,22,3,6,10,16,6,13,22,13,4,13,12,8,13,5,8,9,26,2,29,32,11,14,5,12,1,21
1,10,7,4,15,6,7,10,7,29,5,8,6,14,18,4,13,1,15,14,5,10,37,19,25,11,8,7,3,1,22,4,14,25,14,7,7,2,8,1,30,14,14,27,11,1,3,8,12,17
4,8,4,2,8,6,7,9,6,34,1,1,8,2,36,5,7,5,8,11,2,7,10,20,18,10,7,9,2,2,9,3,10,22,8,11,2,4,3,7,21,12,8,31,2,2,3,14,11,9
10,13,9,1,28,8,12,38,1,24,3,2,6,15,16,5,14,1,15,3,9,13,40,16,8,12,17,13,7,13,30,6,13,11,8,6,5,6,8,8,16,8,15,32,11,12,1,8,5,16
14,10,4,2,40,5,7,36,8,21,8,12,8,11,35,5,16,9,8,11,2,7,26,4,9,1,14,9,2,2,26,3,6,22,8,11,11,4,3,4,22,9,19,24,13,9,5,7,11,9
6,4,14,1,23,9,3,35,12,18,8,11,3,13,13,11,17,6,6,3,4,14,22,33,23,2,15,8,3,13,20,9,13,18,15,1,5,6,2,6,25,15,6,18,3,12,8,3,4,21
5,15,10,5,28,9,13,20,5,19,8,5,1,5,12,11,11,4,13,4,5,3,34,22,11,4,2,16,1,5,34,3,10,16,7,1,6,10,2,1,5,9,4,5,10,5,4,14,5,5
13,8,12,1,26,5,13,23,1,7,3,5,4,9,29,11,17,10,15,2,1,13,7,33,4,12,13,14,7,2,25,14,15,16,7,8,13,10,4,8,16,6,4,13,2,13,4,11,12,15
12,10,7,2,15,2,3,36,8,20,5,8,8,6,14,4,11,1,15,12,5,5,20,39,9,1,12,5,3,10,20,4,5,25,7,12,7,2,9,1,30,10,18,5,1,1,5,12,12,9
5,4,12,5,12,10,10,16,5,12,7,3,7,10,16,4,11,2,11,5,9,3,14,6,15,2,12,6,7,10,18,12,10,16,5,3,6,13,2,13,5,16,15,18,2,2,1,11,10,5
9,3,14,5,34,14,10,13,11,25,7,10,9,16,14,10,9,6,4,6,9,3,19,16,26,9,15,14,3,7,28,7,8,21,2,13,5,2,10,6,20,11,2,33,9,6,8,12,12,32
10,4,9,6,20,5,5,34,6,26,8,2,6,12,16,7,5,5,10,4,1,3,23,16,23,4,14,13,7,5,33,5,8,30,5,2,13,13,2,3,33,2,33,18,2,2,9,11,11,38
8,6,13,4,40,5,12,17,3,17,2,7,2,9,3,9,2,11,10,2,10,5,2,17,7,8,16,8,6,14,2,14,11,3,3,15,10,12,4,4,7,2,16,3,9,12,4,7,2,7
6,5,14,6,16,5,5,39,6,32,8,6,1,5,38,6,15,5,10,14,1,5,23,33,35,12,16,2,3,2,6,8,10,6,4,2,13,11,13,12,22,2,25,31,14,4,4,2,11,33
13,4,16,8,19,15,11,18,13,8,3,13,8,15,13,11,14,10,6,4,7,8,30,24,27,2,2,8,8,12,18,2,7,20,3,1,5,12,10,7,1,6,34,28,4,13,1,9,8,21
11,16,13,1,25,7,2,7,13,24,1,12,10,11,11,2,8,3,3,7,6,9,6,32,32,6,17,13,2,13,9,8,1,15,7,9,6,11,1,10,34,8,17,39,2,10,7,8,8,24
12,3,3,1,16,5,13,11,8,24,1,3,7,13,12,7,8,13,6,3,2,5,6,36,13,6,16,6,4,12,10,5,13,8,1,12,1,15,11,5,3,12,36,14,12,9,1,12,11,24
5,14,15,3,3,9,8,37,3,6,2,3,5,4,37,1,16,8,11,13,6,4,28,24,27,9,7,14,3,9,24,2,10,21,12,14,7,10,11,9,12,6,24,31,9,4,2,7,3,7
11,2,8,7,5,5,3,12,6,11,6,6,1,15,29,2,10,4,12,2,4,5,29,4,14,12,11,10,7,15,17,12,11,20,16,4,5,2,5,1,4,2,34,14,14,10,7,10,6,18
6,8,7,7,17,12,5,22,5,18,3,3,2,6,17,13,12,3,11,10,5,7,21,36,35,6,13,2,7,8,6,10,14,19,14,5,11,14,3,8,7,11,19,3,10,7,1,6,6,15
6,5,14,6,31,3,5,39,8,22,8,5,1,9,33,4,16,5,10,14,1,10,37,33,5,12,16,7,6,2,21,13,14,6,2,2,7,2,13,12,22,10,7,36,14,4,8,1,12,33
8,14,13,7,14,1,5,30,9,9,2,9,5,9,18,8,11,7,11,14,7,7,9,16,21,1,15,8,6,2,7,7,1,19,3,15,7,12,1,12,9,11,21,28,3,4,5,13,8,39
11,4,1,5,39,6,11,16,6,35,7,10,9,15,5,10,9,5,2,2,8,9,23,16,17,2,15,2,3,5,6,5,8,34,13,4,13,13,2,5,33,2,14,18,5,9,3,11,13,38
5,11,6,1,33,14,2,16,1,7,5,6,10,10,37,6,4,12,15,7,9,6,33,34,32,2,4,8,2,9,29,11,10,6,12,7,6,12,8,8,19,1,15,36,1,6,1,1,5,31
11,1,7,2,22,12,10,31,6,9,1,12,6,3,21,2,10,13,9,7,6,2,10,21,2,7,2,10,2,2,2,2,11,31,2,13,6,14,12,12,24,2,1,24,2,2,5,12,6,35
3,8,9,4,25,8,3,14,1,21,5,10,8,2,23,4,13,9,2,6,6,12,26,35,29,9,11,1,3,8,24,6,9,23,7,5,10,10,8,6,18,6,15,34,15,13,3,7,4,3
7,2,4,3,8,2,7,12,2,26,1,8,10,8,21,5,7,13,8,11,8,6,10,39,38,12,2,7,2,12,35,8,6,25,8,9,2,7,12,2,22,8,8,2,14,3,5,12,7,9
13,11,3,7,24,3,3,3,11,26,8,6,3,5,31,6,8,3,3,3,6,1,34,9,15,6,10,3,4,3,35,13,3,28,2,1,12,3,3,1,35,8,3,28,1,8,1,3,3,3
16,12,2,4,33,13,13,39,2,16,8,9,2,11,2,6,15,12,15,10,1,12,4,22,17,7,7,2,3,6,27,14,15,9,12,3,13,14,8,4,16,6,34,20,8,14,4,2,3,11
6,9,5,6,41,15,8,13,6,21,8,1,2,6,25,7,15,12,8,5,2,6,8,28,23,7,14,2,7,2,27,8,15,33,16,12,4,6,5,12,32,16,18,6,8,2,4,3,11,34
17,6,3,3,17,3,3,20,12,18,3,6,2,2,31,3,15,3,11,3,6,1,35,4,22,3,13,3,4,4,5,3,3,25,5,5,4,14,3,1,35,5,3,30,9,12,1,3,4,22
11,9,2,1,9,13,7,27,1,26,9,12,10,11,11,2,14,2,9,3,6,9,6,1,2,5,3,8,5,6,33,6,3,22,7,2,9,13,1,1,34,16,33,36,13,2,1,5,5,24
17,13,7,4,17,3,12,22,12,18,3,5,3,14,32,6,2,8,7,12,6,7,26,15,18,11,10,3,8,12,30,11,5,27,2,5,12,5,11,3,17,8,3,26,15,8,1,3,3,14
13,2,9,7,9,2,12,17,2,26,8,9,3,10,15,8,5,13,8,7,8,8,9,38,7,12,2,8,2,9,7,15,12,1,10,9,5,1,10,7,10,13,25,8,3,8,2,13,5,32
9,8,7,4,1,13,9,21,13,38,7,1,3,1,8,7,9,6,2,10,7,9,12,32,21,8,17,13,8,1,9,8,1,24,15,15,7,8,9,6,34,4,10,9,7,10,6,2,8,30
5,8,6,7,26,14,5,22,4,12,3,3,4,6,17,4,7,10,5,14,9,2,35,40,35,5,13,2,7,9,30,11,14,19,14,6,11,14,8,8,16,8,31,20,15,13,1,2,6,16
9,8,7,4,8,13,7,21,8,9,2,1,6,1,8,7,7,6,8,7,7,7,9,32,9,1,7,13,8,1,9,8,1,24,8,1,7,8,9,6,9,8,8,9,7,8,6,2,8,30
18,9,9,2,17,7,4,6,10,33,8,1,5,2,34,3,9,3,3,11,9,3,31,10,28,10,4,7,2,10,14,13,16,32,16,12,4,4,1,6,15,8,27,34,14,4,4,13,11,10
13,8,14,1,31,3,5,23,1,22,8,5,1,9,33,5,16,5,15,12,1,10,7,33,5,12,16,5,2,2,21,13,14,6,2,2,7,2,13,12,10,10,7,36,14,5,8,1,12,15
13,10,12,5,11,15,7,18,8,13,3,3,1,13,26,13,17,4,5,14,2,1,24,26,27,2,15,8,7,13,34,8,15,14,13,1,11,11,3,5,1,4,19,1,11,13,3,9,10,21
12,14,3,1,28,3,8,11,8,24,1,2,7,10,27,3,8,13,6,3,1,14,26,40,9,3,16,13,4,13,14,3,3,25,15,5,7,11,11,8,3,12,3,30,2,9,1,13,11,24
11,4,14,5,23,2,1,19,3,22,9,6,11,5,23,2,1,9,9,12,6,14,6,24,13,5,15,1,3,6,36,12,3,23,7,14,10,11,7,10,23,9,23,16,12,10,5,12,9,24
2,5,7,7,6,3,2,1,3,1,7,6,7,3,1,1,6,10,15,13,3,8,5,1,28,12,8,12,2,1,26,9,10,9,9,6,4,11,6,1,7,7,34,2,1,3,1,6,5,1
5,11,14,7,40,2,3,33,8,20,8,12,1,16,3,12,16,2,2,12,4,2,20,36,22,6,6,2,3,4,28,10,11,21,7,1,11,14,3,6,20,11,19,10,9,6,6,6,6,15
14,5,14,1,23,14,12,19,14,28,8,12,3,9,32,5,3,5,8,12,5,14,26,24,34,6,15,1,1,11,32,11,3,11,15,8,5,7,7,6,26,8,26,36,13,12,7,8,10,23
13,12,16,7,19,7,3,32,11,10,3,1,7,2,31,8,8,3,4,4,7,8,30,24,27,2,2,8,2,12,9,9,3,8,8,1,5,3,1,7,1,2,32,28,3,8,1,6,8,21
14,6,5,5,41,5,7,7,5,6,3,2,3,6,23,3,4,4,9,13,2,5,32,6,6,9,1,16,2,2,9,10,5,6,6,5,4,6,5,5,29,5,11,11,5,7,4,14,2,15
11,1,1,6,22,13,10,21,9,21,7,1,5,1,22,7,10,4,12,1,7,13,9,30,22,12,11,3,5,1,17,15,9,15,4,4,9,8,11,5,8,13,28,17,7,6,9,2,12,25
13,9,9,4,11,8,11,5,3,13,8,13,1,6,13,11,3,8,5,5,5,15,38,7,36,2,4,12,2,13,16,8,4,13,13,8,11,5,3,8,9,9,12,15,4,13,8,5,9,11
7,9,2,2,1,14,11,7,13,16,7,6,5,10,34,4,9,1,7,4,5,12,17,4,5,1,4,9,8,15,12,8,9,23,5,9,4,7,8,9,4,4,23,25,11,4,6,6,8,4
10,5,9,4,10,9,2,32,4,18,8,7,5,12,15,9,5,8,14,4,6,7,15,10,18,8,17,8,7,9,23,9,2,30,5,8,13,5,8,3,17,2,14,25,9,4,5,6,4,17
15,11,7,3,27,4,13,25,9,29,8,2,6,6,36,11,17,4,5,14,1,15,19,25,30,12,11,15,3,13,33,5,12,16,7,12,13,13,5,4,13,12,17,3,17,11,9,5,11,33
13,11,3,7,17,3,3,20,11,18,3,6,3,2,31,6,8,3,7,3,6,1,35,34,22,6,2,3,4,12,9,11,3,8,2,1,12,3,3,1,35,8,3,28,9,8,1,3,6,3
6,12,10,4,13,11,5,23,6,19,1,1,1,6,38,12,10,13,8,8,2,5,10,39,6,10,4,2,2,9,27,8,7,35,16,7,7,5,8,3,19,6,25,15,4,8,8,2,11,11
15,12,2,2,37,6,11,2,5,16,2,10,9,2,23,9,4,5,15,1,8,12,17,32,19,1,5,6,8,8,19,8,9,24,12,9,1,7,8,5,18,15,40,6,5,1,9,10,2,13
7,15,3,1,28,3,10,38,11,24,3,5,3,3,27,6,15,6,7,3,3,13,35,29,8,5,16,3,1,3,8,7,3,35,2,2,12,11,11,2,8,3,3,33,1,3,1,3,5,1
14,5,7,7,24,12,6,7,5,18,3,12,10,6,23,4,16,4,9,14,1,13,32,19,25,11,6,16,1,8,1,10,5,27,7,6,6,2,9,6,30,11,19,26,10,7,1,14,2,15
12,10,7,2,15,2,3,36,8,20,7,8,8,6,14,4,7,1,15,12,5,4,20,39,9,1,12,5,3,10,20,4,5,25,7,11,7,2,9,1,30,10,8,5,1,1,5,12,12,9
12,3,3,1,20,5,10,21,8,27,1,3,4,5,12,7,8,13,13,3,2,1,6,8,13,6,16,6,4,1,10,5,13,8,2,4,1,3,11,11,10,12,4,14,12,9,1,12,11,32
10,3,7,2,3,14,9,4,3,12,2,3,4,15,12,9,12,9,10,2,10,2,21,11,13,8,2,3,3,10,18,15,10,12,14,3,10,2,2,13,1,4,10,3,12,2,2,11,3,37
10,13,9,1,30,8,12,11,1,17,8,5,6,14,32,4,13,1,5,3,10,12,21,26,8,8,12,12,7,9,7,6,7,30,14,7,10,5,4,8,16,4,31,34,6,2,7,8,5,16
11,4,14,5,23,2,1,19,3,22,9,12,11,5,23,2,1,9,9,12,6,14,6,24,13,5,15,1,1,6,36,12,3,23,7,14,6,11,7,10,23,9,23,36,12,10,5,12,9,24
3,2,14,4,10,4,1,25,4,20,8,7,11,6,29,1,3,5,3,9,6,2,16,10,39,8,5,15,7,9,28,9,2,21,7,8,5,10,5,4,23,9,2,31,9,10,6,7,3,7
4,12,11,6,37,2,11,10,11,26,5,10,6,3,39,5,6,5,14,11,1,7,22,37,18,10,15,8,1,2,8,3,7,4,5,2,12,15,4,2,21,5,29,23,16,3,9,12,3,35
10,12,6,6,6,6,2,16,3,7,1,6,7,2,1,6,6,13,6,7,3,9,33,1,32,9,4,8,2,9,17,4,9,34,13,7,13,2,2,1,33,13,2,13,1,9,1,1,5,1
11,8,14,4,23,5,1,35,6,34,9,12,11,6,23,5,14,9,9,3,6,6,6,36,13,5,5,1,1,3,36,12,13,29,2,14,7,15,7,10,23,8,23,32,12,10,9,12,9,24
14,7,14,6,33,2,6,14,7,7,5,3,10,14,18,4,2,3,15,14,3,6,36,2,17,2,6,7,1,3,1,11,14,7,7,13,12,7,13,9,11,14,40,23,8,7,8,12,9,3
8,9,11,7,14,9,3,14,9,14,6,1,5,11,5,12,11,11,11,4,5,7,38,15,6,6,4,10,3,3,5,12,11,14,13,8,7,4,10,12,14,11,13,4,4,10,5,9,6,39
3,7,10,3,14,15,8,37,7,12,6,13,11,14,13,12,4,8,5,8,4,11,38,15,39,1,9,15,3,10,35,16,5,10,12,15,8,11,10,3,7,12,13,40,1,11,8,2,7,39
17,11,3,4,17,3,3,20,2,18,3,5,3,2,31,6,2,8,7,12,6,1,35,15,24,11,2,3,4,12,30,11,5,13,2,5,12,5,3,3,17,8,3,28,15,8,1,3,1,14
11,1,1,6,22,11,11,12,4,27,3,7,11,1,29,9,10,4,12,2,4,5,9,30,14,12,11,10,7,15,17,12,9,20,16,4,5,8,2,5,4,2,31,17,4,9,7,6,9,27
10,16,9,4,38,8,12,17,2,17,2,7,3,9,32,9,2,11,10,4,10,14,28,8,24,8,11,9,6,9,7,14,4,13,10,15,9,3,4,8,16,2,16,19,9,12,7,5,5,40
6,9,14,6,9,14,1,13,14,21,8,12,10,6,25,6,15,3,16,3,2,6,27,28,17,8,6,8,7,7,27,11,15,33,7,6,5,6,5,12,32,6,35,36,8,2,4,3,6,34
4,8,13,2,8,6,2,15,6,34,1,1,8,6,6,12,7,5,8,7,2,6,10,39,6,10,5,2,2,2,4,8,11,35,16,12,2,4,1,7,23,8,2,6,2,2,9,2,11,9
14,12,10,4,34,2,8,35,14,21,9,12,11,6,23,8,14,9,10,9,5,8,27,36,13,6,5,6,1,7,36,8,11,14,14,12,5,6,5,10,23,9,34,14,4,10,5,2,9,35
5,5,11,6,24,11,1,29,6,2,3,12,5,15,24,4,16,6,9,14,7,3,32,33,35,11,14,8,1,8,29,11,14,27,3,6,6,2,2,6,32,16,19,19,12,12,1,14,4,18
14,10,7,7,40,12,1,22,7,21,3,3,2,8,8,4,16,9,2,14,1,13,21,19,25,11,6,2,6,8,6,10,14,34,14,5,11,2,3,9,20,11,19,1,10,6,6,2,2,15
8,5,1,4,14,9,2,37,9,12,6,5,11,6,6,12,11,3,11,14,7,7,38,15,35,4,9,2,2,9,16,7,11,19,13,12,7,4,10,12,9,11,13,9,4,5,5,2,11,39
5,1,1,4,32,13,12,29,13,13,4,13,3,1,10,11,2,13,7,5,7,8,14,30,39,9,8,4,8,13,29,11,14,33,11,3,1,5,1,7,27,6,34,22,6,13,3,5,7,17
7,11,15,5,25,8,6,13,7,32,5,10,7,5,12,10,8,5,3,6,4,9,26,32,29,9,15,13,4,11,24,16,8,2,7,13,12,11,1,6,34,6,4,39,15,10,1,12,8,8
6,1,7,2,1,12,1,8,10,4,1,1,1,2,20,5,1,1,1,1,1,1,1,14,25,1,1,5,4,1,1,1,1,1,1,1,5,1,9,1,1,13,10,1,15,1,6,4,8,26
11,12,14,2,23,2,1,8,1,22,9,10,11,6,23,5,14,9,10,8,6,14,6,37,13,10,5,1,1,6,36,12,14,4,11,14,1,15,7,10,23,4,23,23,12,10,9,12,9,24
16,12,8,4,33,13,5,39,1,16,8,9,11,11,2,6,15,12,15,14,1,1,38,34,17,8,9,14,3,6,24,9,10,9,12,4,13,14,8,1,16,16,18,20,8,14,4,2,3,7
17,4,9,7,5,12,9,20,10,17,3,4,6,12,14,11,1,1,1,1,8,5,11,14,19,1,13,5,4,10,22,1,16,8,1,15,13,1,9,14,33,13,27,38,5,6,8,4,4,26
14,3,10,5,26,3,1,12,2,26,5,2,5,3,20,1,7,9,15,4,5,12,23,26,7,8,3,10,5,1,26,14,6,17,2,6,13,11,2,2,7,2,38,13,11,2,5,3,4,6
